date,day,meal_type,total_strength,actual_attendance
2019-09-04,Wednesday,dinner,14172,9264
2019-09-05,Thursday,breakfast,14172,6497
2019-09-05,Thursday,lunch,14172,11346
2019-09-05,Thursday,snacks,14172,4709
2019-09-05,Thursday,dinner,14172,11223
2019-09-06,Friday,breakfast,14172,6634
2019-09-06,Friday,lunch,14172,10186
2019-09-06,Friday,snacks,14172,4630
2019-09-06,Friday,dinner,14172,10357
2019-09-07,Saturday,breakfast,14172,5098
2019-09-07,Saturday,lunch,14172,5856
2019-09-07,Saturday,snacks,14172,3372
2019-09-07,Saturday,dinner,14172,6803
2019-09-08,Sunday,breakfast,14172,6006
2019-09-08,Sunday,lunch,14172,7180
2019-09-08,Sunday,snacks,14172,3542
2019-09-08,Sunday,dinner,14172,5589
2019-09-09,Monday,breakfast,14172,6817
2019-09-09,Monday,lunch,14172,10776
2019-09-09,Monday,snacks,14172,5188
2019-09-09,Monday,dinner,14172,10069
2019-09-10,Tuesday,breakfast,14172,7548
2019-09-10,Tuesday,lunch,14172,9468
2019-09-10,Tuesday,snacks,14172,7017
2019-09-10,Tuesday,dinner,14172,8854
2019-09-11,Wednesday,breakfast,14172,7923
2019-09-11,Wednesday,lunch,14172,10616
2019-09-11,Wednesday,snacks,14172,5364
2019-09-11,Wednesday,dinner,14172,8905
2019-09-12,Thursday,breakfast,14172,9155
2019-09-12,Thursday,lunch,14172,11767
2019-09-12,Thursday,snacks,14172,4627
2019-09-12,Thursday,dinner,14172,10934
2019-09-13,Friday,breakfast,14172,7085
2019-09-13,Friday,lunch,14172,9832
2019-09-13,Friday,snacks,14172,4886
2019-09-13,Friday,dinner,14172,9881
2019-09-14,Saturday,breakfast,14172,4720
2019-09-14,Saturday,lunch,14172,7509
2019-09-14,Saturday,snacks,14172,4905
2019-09-14,Saturday,dinner,14172,7700
2019-09-15,Sunday,breakfast,14172,3926
2019-09-15,Sunday,lunch,14172,6630
2019-09-15,Sunday,snacks,14172,2633
2019-09-15,Sunday,dinner,14172,5308
2019-09-16,Monday,breakfast,14172,7040
2019-09-16,Monday,lunch,14172,11532
2019-09-16,Monday,snacks,14172,4263
2019-09-16,Monday,dinner,14172,9958
2019-09-17,Tuesday,breakfast,14172,6898
2019-09-17,Tuesday,lunch,14172,9903
2019-09-17,Tuesday,snacks,14172,5979
2019-09-17,Tuesday,dinner,14172,8576
2019-09-18,Wednesday,breakfast,14172,7889
2019-09-18,Wednesday,lunch,14172,10787
2019-09-18,Wednesday,snacks,14172,4916
2019-09-18,Wednesday,dinner,14172,9359
2019-09-19,Thursday,breakfast,14172,6639
2019-09-19,Thursday,lunch,14172,9769
2019-09-19,Thursday,snacks,14172,7056
2019-09-19,Thursday,dinner,14172,11138
2019-09-20,Friday,breakfast,14172,8740
2019-09-20,Friday,lunch,14172,10594
2019-09-20,Friday,snacks,14172,4479
2019-09-20,Friday,dinner,14172,10063
2019-09-21,Saturday,breakfast,14172,4663
2019-09-21,Saturday,lunch,14172,7359
2019-09-21,Saturday,snacks,14172,2392
2019-09-21,Saturday,dinner,14172,5252
2019-09-22,Sunday,breakfast,14172,4825
2019-09-22,Sunday,lunch,14172,6067
2019-09-22,Sunday,snacks,14172,2333
2019-09-22,Sunday,dinner,14172,5578
2019-09-23,Monday,breakfast,14172,8468
2019-09-23,Monday,lunch,14172,9246
2019-09-23,Monday,snacks,14172,5786
2019-09-23,Monday,dinner,14172,10312
2019-09-24,Tuesday,breakfast,14172,7568
2019-09-24,Tuesday,lunch,14172,11098
2019-09-24,Tuesday,snacks,14172,6687
2019-09-24,Tuesday,dinner,14172,10523
2019-09-25,Wednesday,breakfast,14172,6986
2019-09-25,Wednesday,lunch,14172,11191
2019-09-25,Wednesday,snacks,14172,5703
2019-09-25,Wednesday,dinner,14172,11133
2019-09-26,Thursday,breakfast,14172,6941
2019-09-26,Thursday,lunch,14172,9721
2019-09-26,Thursday,snacks,14172,6570
2019-09-26,Thursday,dinner,14172,10963
2019-09-27,Friday,breakfast,14172,8822
2019-09-27,Friday,lunch,14172,9874
2019-09-27,Friday,snacks,14172,5594
2019-09-27,Friday,dinner,14172,9550
2019-09-28,Saturday,breakfast,14172,5517
2019-09-28,Saturday,lunch,14172,6511
2019-09-28,Saturday,snacks,14172,3713
2019-09-28,Saturday,dinner,14172,7447
2019-09-29,Sunday,breakfast,14172,4339
2019-09-29,Sunday,lunch,14172,6749
2019-09-29,Sunday,snacks,14172,3704
2019-09-29,Sunday,dinner,14172,7502
2019-09-30,Monday,breakfast,14172,8471
2019-09-30,Monday,lunch,14172,9318
2019-09-30,Monday,snacks,14172,6948
2019-09-30,Monday,dinner,14172,10671
2019-10-01,Tuesday,breakfast,14172,8108
2019-10-01,Tuesday,lunch,14172,10699
2019-10-01,Tuesday,snacks,14172,6876
2019-10-01,Tuesday,dinner,14172,10216
2019-10-02,Wednesday,breakfast,14172,7966
2019-10-02,Wednesday,lunch,14172,11177
2019-10-02,Wednesday,snacks,14172,4587
2019-10-02,Wednesday,dinner,14172,9837
2019-10-03,Thursday,breakfast,14172,8558
2019-10-03,Thursday,lunch,14172,9811
2019-10-03,Thursday,snacks,14172,4376
2019-10-03,Thursday,dinner,14172,9453
2019-10-04,Friday,breakfast,14172,6938
2019-10-04,Friday,lunch,14172,10872
2019-10-04,Friday,snacks,14172,6769
2019-10-04,Friday,dinner,14172,8778
2019-10-05,Saturday,breakfast,14172,4604
2019-10-05,Saturday,lunch,14172,6787
2019-10-05,Saturday,snacks,14172,4245
2019-10-05,Saturday,dinner,14172,5818
2019-10-06,Sunday,breakfast,14172,6002
2019-10-06,Sunday,lunch,14172,6368
2019-10-06,Sunday,snacks,14172,3275
2019-10-06,Sunday,dinner,14172,6514
2019-10-07,Monday,breakfast,14172,6804
2019-10-07,Monday,lunch,14172,9496
2019-10-07,Monday,snacks,14172,4668
2019-10-07,Monday,dinner,14172,10039
2019-10-08,Tuesday,breakfast,14172,6411
2019-10-08,Tuesday,lunch,14172,9539
2019-10-08,Tuesday,snacks,14172,5818
2019-10-08,Tuesday,dinner,14172,10085
2019-10-09,Wednesday,breakfast,14172,7895
2019-10-09,Wednesday,lunch,14172,11128
2019-10-09,Wednesday,snacks,14172,4546
2019-10-09,Wednesday,dinner,14172,9327
2019-10-10,Thursday,breakfast,14172,7361
2019-10-10,Thursday,lunch,14172,10692
2019-10-10,Thursday,snacks,14172,6616
2019-10-10,Thursday,dinner,14172,9203
2019-10-11,Friday,breakfast,14172,8488
2019-10-11,Friday,lunch,14172,9391
2019-10-11,Friday,snacks,14172,6258
2019-10-11,Friday,dinner,14172,11073
2019-10-12,Saturday,breakfast,14172,4279
2019-10-12,Saturday,lunch,14172,5590
2019-10-12,Saturday,snacks,14172,2618
2019-10-12,Saturday,dinner,14172,5279
2019-10-13,Sunday,breakfast,14172,4104
2019-10-13,Sunday,lunch,14172,6757
2019-10-13,Sunday,snacks,14172,4062
2019-10-13,Sunday,dinner,14172,5209
2019-10-14,Monday,breakfast,14172,6596
2019-10-14,Monday,lunch,14172,9486
2019-10-14,Monday,snacks,14172,4304
2019-10-14,Monday,dinner,14172,9242
2019-10-15,Tuesday,breakfast,14172,6730
2019-10-15,Tuesday,lunch,14172,9526
2019-10-15,Tuesday,snacks,14172,5189
2019-10-15,Tuesday,dinner,14172,9940
2019-10-16,Wednesday,breakfast,14172,9105
2019-10-16,Wednesday,lunch,14172,10474
2019-10-16,Wednesday,snacks,14172,4294
2019-10-16,Wednesday,dinner,14172,9562
2019-10-17,Thursday,breakfast,14172,8578
2019-10-17,Thursday,lunch,14172,11222
2019-10-17,Thursday,snacks,14172,6450
2019-10-17,Thursday,dinner,14172,9958
2019-10-18,Friday,breakfast,14172,7197
2019-10-18,Friday,lunch,14172,10641
2019-10-18,Friday,snacks,14172,4544
2019-10-18,Friday,dinner,14172,10268
2019-10-19,Saturday,breakfast,14172,5158
2019-10-19,Saturday,lunch,14172,6073
2019-10-19,Saturday,snacks,14172,4910
2019-10-19,Saturday,dinner,14172,7594
2019-10-20,Sunday,breakfast,14172,4394
2019-10-20,Sunday,lunch,14172,7576
2019-10-20,Sunday,snacks,14172,2758
2019-10-20,Sunday,dinner,14172,6316
2019-10-21,Monday,breakfast,14172,7561
2019-10-21,Monday,lunch,14172,11041
2019-10-21,Monday,snacks,14172,4684
2019-10-21,Monday,dinner,14172,9108
2019-10-22,Tuesday,breakfast,14172,8832
2019-10-22,Tuesday,lunch,14172,9919
2019-10-22,Tuesday,snacks,14172,6757
2019-10-22,Tuesday,dinner,14172,9829
2019-10-23,Wednesday,breakfast,14172,8208
2019-10-23,Wednesday,lunch,14172,11633
2019-10-23,Wednesday,snacks,14172,6884
2019-10-23,Wednesday,dinner,14172,10512
2019-10-24,Thursday,breakfast,14172,9000
2019-10-24,Thursday,lunch,14172,11580
2019-10-24,Thursday,snacks,14172,4992
2019-10-24,Thursday,dinner,14172,10791
2019-10-25,Friday,breakfast,14172,6419
2019-10-25,Friday,lunch,14172,10970
2019-10-25,Friday,snacks,14172,4967
2019-10-25,Friday,dinner,14172,10437
2019-10-26,Saturday,breakfast,14172,3676
2019-10-26,Saturday,lunch,14172,6762
2019-10-26,Saturday,snacks,14172,3308
2019-10-26,Saturday,dinner,14172,5433
2019-10-27,Sunday,breakfast,14172,4610
2019-10-27,Sunday,lunch,14172,7477
2019-10-27,Sunday,snacks,14172,3666
2019-10-27,Sunday,dinner,14172,5301
2019-10-28,Monday,breakfast,14172,6691
2019-10-28,Monday,lunch,14172,11036
2019-10-28,Monday,snacks,14172,5947
2019-10-28,Monday,dinner,14172,10214
2019-10-29,Tuesday,breakfast,14172,7060
2019-10-29,Tuesday,lunch,14172,11756
2019-10-29,Tuesday,snacks,14172,5742
2019-10-29,Tuesday,dinner,14172,8860
2019-10-30,Wednesday,breakfast,14172,7349
2019-10-30,Wednesday,lunch,14172,9494
2019-10-30,Wednesday,snacks,14172,4323
2019-10-30,Wednesday,dinner,14172,9150
2019-10-31,Thursday,breakfast,14172,6387
2019-10-31,Thursday,lunch,14172,9437
2019-10-31,Thursday,snacks,14172,6548
2019-10-31,Thursday,dinner,14172,11058
2019-11-01,Friday,breakfast,14172,7997
2019-11-01,Friday,lunch,14172,10630
2019-11-01,Friday,snacks,14172,4662
2019-11-01,Friday,dinner,14172,10832
2019-11-02,Saturday,breakfast,14172,4388
2019-11-02,Saturday,lunch,14172,7796
2019-11-02,Saturday,snacks,14172,4732
2019-11-02,Saturday,dinner,14172,5565
2019-11-03,Sunday,breakfast,14172,4274
2019-11-03,Sunday,lunch,14172,6403
2019-11-03,Sunday,snacks,14172,4937
2019-11-03,Sunday,dinner,14172,6390
2019-11-04,Monday,breakfast,14172,7985
2019-11-04,Monday,lunch,14172,10312
2019-11-04,Monday,snacks,14172,4545
2019-11-04,Monday,dinner,14172,10131
2019-11-05,Tuesday,breakfast,14172,8468
2019-11-05,Tuesday,lunch,14172,10389
2019-11-05,Tuesday,snacks,14172,6320
2019-11-05,Tuesday,dinner,14172,9880
2019-11-06,Wednesday,breakfast,14172,8302
2019-11-06,Wednesday,lunch,14172,9502
2019-11-06,Wednesday,snacks,14172,5699
2019-11-06,Wednesday,dinner,14172,9382
2019-11-07,Thursday,breakfast,14172,6990
2019-11-07,Thursday,lunch,14172,11723
2019-11-07,Thursday,snacks,14172,6879
2019-11-07,Thursday,dinner,14172,11077
2019-11-08,Friday,breakfast,14172,6446
2019-11-08,Friday,lunch,14172,10680
2019-11-08,Friday,snacks,14172,6208
2019-11-08,Friday,dinner,14172,9577
2019-11-09,Saturday,breakfast,14172,4246
2019-11-09,Saturday,lunch,14172,7020
2019-11-09,Saturday,snacks,14172,4162
2019-11-09,Saturday,dinner,14172,7202
2019-11-10,Sunday,breakfast,14172,4419
2019-11-10,Sunday,lunch,14172,7738
2019-11-10,Sunday,snacks,14172,3817
2019-11-10,Sunday,dinner,14172,6316
2019-11-11,Monday,breakfast,14172,7131
2019-11-11,Monday,lunch,14172,10078
2019-11-11,Monday,snacks,14172,6235
2019-11-11,Monday,dinner,14172,10417
2019-11-12,Tuesday,breakfast,14172,8284
2019-11-12,Tuesday,lunch,14172,9385
2019-11-12,Tuesday,snacks,14172,6663
2019-11-12,Tuesday,dinner,14172,10397
2019-11-13,Wednesday,breakfast,14172,8492
2019-11-13,Wednesday,lunch,14172,10138
2019-11-13,Wednesday,snacks,14172,4323
2019-11-13,Wednesday,dinner,14172,8670
2019-11-14,Thursday,breakfast,14172,7387
2019-11-14,Thursday,lunch,14172,10152
2019-11-14,Thursday,snacks,14172,5062
2019-11-14,Thursday,dinner,14172,10575
2019-11-15,Friday,breakfast,14172,8140
2019-11-15,Friday,lunch,14172,11974
2019-11-15,Friday,snacks,14172,5088
2019-11-15,Friday,dinner,14172,10346
2019-11-16,Saturday,breakfast,14172,4580
2019-11-16,Saturday,lunch,14172,5947
2019-11-16,Saturday,snacks,14172,2404
2019-11-16,Saturday,dinner,14172,7862
2019-11-17,Sunday,breakfast,14172,4562
2019-11-17,Sunday,lunch,14172,7344
2019-11-17,Sunday,snacks,14172,3045
2019-11-17,Sunday,dinner,14172,7792
2019-11-18,Monday,breakfast,14172,9103
2019-11-18,Monday,lunch,14172,9677
2019-11-18,Monday,snacks,14172,6849
2019-11-18,Monday,dinner,14172,8948
2019-11-19,Tuesday,breakfast,14172,6958
2019-11-19,Tuesday,lunch,14172,10771
2019-11-19,Tuesday,snacks,14172,6167
2019-11-19,Tuesday,dinner,14172,9708
2019-11-20,Wednesday,breakfast,14172,9027
2019-11-20,Wednesday,lunch,14172,9272
2019-11-20,Wednesday,snacks,14172,5556
2019-11-20,Wednesday,dinner,14172,10270
2019-11-21,Thursday,breakfast,14172,7088
2019-11-21,Thursday,lunch,14172,11017
2019-11-21,Thursday,snacks,14172,5906
2019-11-21,Thursday,dinner,14172,9128
2019-11-22,Friday,breakfast,14172,6879
2019-11-22,Friday,lunch,14172,10279
2019-11-22,Friday,snacks,14172,5931
2019-11-22,Friday,dinner,14172,11150
2019-11-23,Saturday,breakfast,14172,5788
2019-11-23,Saturday,lunch,14172,8293
2019-11-23,Saturday,snacks,14172,4552
2019-11-23,Saturday,dinner,14172,5388
2019-11-24,Sunday,breakfast,14172,4044
2019-11-24,Sunday,lunch,14172,8258
2019-11-24,Sunday,snacks,14172,2692
2019-11-24,Sunday,dinner,14172,6209
2019-11-25,Monday,breakfast,14172,6911
2019-11-25,Monday,lunch,14172,9610
2019-11-25,Monday,snacks,14172,6754
2019-11-25,Monday,dinner,14172,10855
2019-11-26,Tuesday,breakfast,14172,7950
2019-11-26,Tuesday,lunch,14172,11889
2019-11-26,Tuesday,snacks,14172,5474
2019-11-26,Tuesday,dinner,14172,10468
2019-11-27,Wednesday,breakfast,14172,7433
2019-11-27,Wednesday,lunch,14172,9577
2019-11-27,Wednesday,snacks,14172,6083
2019-11-27,Wednesday,dinner,14172,9893
2019-11-28,Thursday,breakfast,14172,8044
2019-11-28,Thursday,lunch,14172,11709
2019-11-28,Thursday,snacks,14172,5134
2019-11-28,Thursday,dinner,14172,9834
2019-11-29,Friday,breakfast,14172,8197
2019-11-29,Friday,lunch,14172,9527
2019-11-29,Friday,snacks,14172,6084
2019-11-29,Friday,dinner,14172,10233
2019-11-30,Saturday,breakfast,14172,4139
2019-11-30,Saturday,lunch,14172,7082
2019-11-30,Saturday,snacks,14172,3156
2019-11-30,Saturday,dinner,14172,7248
2019-12-01,Sunday,breakfast,14172,3886
2019-12-01,Sunday,lunch,14172,7718
2019-12-01,Sunday,snacks,14172,3180
2019-12-01,Sunday,dinner,14172,5675
2019-12-02,Monday,breakfast,14172,6465
2019-12-02,Monday,lunch,14172,11982
2019-12-02,Monday,snacks,14172,5917
2019-12-02,Monday,dinner,14172,9658
2019-12-03,Tuesday,breakfast,14172,9036
2019-12-03,Tuesday,lunch,14172,9452
2019-12-03,Tuesday,snacks,14172,6623
2019-12-03,Tuesday,dinner,14172,11270
2019-12-04,Wednesday,breakfast,14172,6783
2019-12-04,Wednesday,lunch,14172,10759
2019-12-04,Wednesday,snacks,14172,7084
2019-12-04,Wednesday,dinner,14172,9512
2019-12-05,Thursday,breakfast,14172,8445
2019-12-05,Thursday,lunch,14172,11768
2019-12-05,Thursday,snacks,14172,6556
2019-12-05,Thursday,dinner,14172,9765
2019-12-06,Friday,breakfast,14172,7378
2019-12-06,Friday,lunch,14172,11643
2019-12-06,Friday,snacks,14172,5564
2019-12-06,Friday,dinner,14172,10343
2019-12-07,Saturday,breakfast,14172,5411
2019-12-07,Saturday,lunch,14172,6477
2019-12-07,Saturday,snacks,14172,3399
2019-12-07,Saturday,dinner,14172,6245
2019-12-08,Sunday,breakfast,14172,6416
2019-12-08,Sunday,lunch,14172,7404
2019-12-08,Sunday,snacks,14172,3715
2019-12-08,Sunday,dinner,14172,5379
2019-12-09,Monday,breakfast,14172,6428
2019-12-09,Monday,lunch,14172,9232
2019-12-09,Monday,snacks,14172,6123
2019-12-09,Monday,dinner,14172,8800
2019-12-10,Tuesday,breakfast,14172,9058
2019-12-10,Tuesday,lunch,14172,11227
2019-12-10,Tuesday,snacks,14172,6580
2019-12-10,Tuesday,dinner,14172,9337
2019-12-11,Wednesday,breakfast,14172,7710
2019-12-11,Wednesday,lunch,14172,12044
2019-12-11,Wednesday,snacks,14172,4575
2019-12-11,Wednesday,dinner,14172,10527
2019-12-12,Thursday,breakfast,14172,7149
2019-12-12,Thursday,lunch,14172,9709
2019-12-12,Thursday,snacks,14172,4729
2019-12-12,Thursday,dinner,14172,9252
2019-12-13,Friday,breakfast,14172,8916
2019-12-13,Friday,lunch,14172,9949
2019-12-13,Friday,snacks,14172,5838
2019-12-13,Friday,dinner,14172,9911
2019-12-14,Saturday,breakfast,14172,6288
2019-12-14,Saturday,lunch,14172,7480
2019-12-14,Saturday,snacks,14172,4392
2019-12-14,Saturday,dinner,14172,6705
2019-12-15,Sunday,breakfast,14172,4113
2019-12-15,Sunday,lunch,14172,6337
2019-12-15,Sunday,snacks,14172,4282
2019-12-15,Sunday,dinner,14172,6120
2019-12-16,Monday,breakfast,14172,8314
2019-12-16,Monday,lunch,14172,10176
2019-12-16,Monday,snacks,14172,4654
2019-12-16,Monday,dinner,14172,9889
2019-12-17,Tuesday,breakfast,14172,7192
2019-12-17,Tuesday,lunch,14172,9220
2019-12-17,Tuesday,snacks,14172,5549
2019-12-17,Tuesday,dinner,14172,11066
2019-12-18,Wednesday,breakfast,14172,7131
2019-12-18,Wednesday,lunch,14172,9317
2019-12-18,Wednesday,snacks,14172,4361
2019-12-18,Wednesday,dinner,14172,9415
2019-12-19,Thursday,breakfast,14172,6963
2019-12-19,Thursday,lunch,14172,10479
2019-12-19,Thursday,snacks,14172,5237
2019-12-19,Thursday,dinner,14172,10603
2019-12-20,Friday,breakfast,14172,8664
2019-12-20,Friday,lunch,14172,10621
2019-12-20,Friday,snacks,14172,4293
2019-12-20,Friday,dinner,14172,9053
2019-12-21,Saturday,breakfast,14172,6138
2019-12-21,Saturday,lunch,14172,7219
2019-12-21,Saturday,snacks,14172,4318
2019-12-21,Saturday,dinner,14172,5638
2019-12-22,Sunday,breakfast,14172,5075
2019-12-22,Sunday,lunch,14172,5735
2019-12-22,Sunday,snacks,14172,2513
2019-12-22,Sunday,dinner,14172,5761
2019-12-23,Monday,breakfast,14172,9049
2019-12-23,Monday,lunch,14172,9242
2019-12-23,Monday,snacks,14172,4966
2019-12-23,Monday,dinner,14172,9569
2019-12-24,Tuesday,breakfast,14172,6565
2019-12-24,Tuesday,lunch,14172,11909
2019-12-24,Tuesday,snacks,14172,6832
2019-12-24,Tuesday,dinner,14172,9404
2019-12-25,Wednesday,breakfast,14172,7245
2019-12-25,Wednesday,lunch,14172,10556
2019-12-25,Wednesday,snacks,14172,4741
2019-12-25,Wednesday,dinner,14172,9510
2019-12-26,Thursday,breakfast,14172,6996
2019-12-26,Thursday,lunch,14172,10762
2019-12-26,Thursday,snacks,14172,6214
2019-12-26,Thursday,dinner,14172,11014
2019-12-27,Friday,breakfast,14172,6909
2019-12-27,Friday,lunch,14172,9287
2019-12-27,Friday,snacks,14172,4918
2019-12-27,Friday,dinner,14172,10551
2019-12-28,Saturday,breakfast,14172,6276
2019-12-28,Saturday,lunch,14172,6288
2019-12-28,Saturday,snacks,14172,2869
2019-12-28,Saturday,dinner,14172,5136
2019-12-29,Sunday,breakfast,14172,4328
2019-12-29,Sunday,lunch,14172,6289
2019-12-29,Sunday,snacks,14172,4132
2019-12-29,Sunday,dinner,14172,7555
2019-12-30,Monday,breakfast,14172,8824
2019-12-30,Monday,lunch,14172,11441
2019-12-30,Monday,snacks,14172,5885
2019-12-30,Monday,dinner,14172,10027
2019-12-31,Tuesday,breakfast,14172,8313
2019-12-31,Tuesday,lunch,14172,11492
2019-12-31,Tuesday,snacks,14172,7015
2019-12-31,Tuesday,dinner,14172,9128
2020-01-01,Wednesday,breakfast,14172,7836
2020-01-01,Wednesday,lunch,14172,9513
2020-01-01,Wednesday,snacks,14172,5012
2020-01-01,Wednesday,dinner,14172,10892
2020-01-02,Thursday,breakfast,14172,8598
2020-01-02,Thursday,lunch,14172,11393
2020-01-02,Thursday,snacks,14172,6147
2020-01-02,Thursday,dinner,14172,9022
2020-01-03,Friday,breakfast,14172,7170
2020-01-03,Friday,lunch,14172,11117
2020-01-03,Friday,snacks,14172,4842
2020-01-03,Friday,dinner,14172,9222
2020-01-04,Saturday,breakfast,14172,4063
2020-01-04,Saturday,lunch,14172,6746
2020-01-04,Saturday,snacks,14172,2631
2020-01-04,Saturday,dinner,14172,7640
2020-01-05,Sunday,breakfast,14172,6386
2020-01-05,Sunday,lunch,14172,6633
2020-01-05,Sunday,snacks,14172,2321
2020-01-05,Sunday,dinner,14172,7624
2020-01-06,Monday,breakfast,14172,8501
2020-01-06,Monday,lunch,14172,11142
2020-01-06,Monday,snacks,14172,6405
2020-01-06,Monday,dinner,14172,9277
2020-01-07,Tuesday,breakfast,14172,6869
2020-01-07,Tuesday,lunch,14172,10701
2020-01-07,Tuesday,snacks,14172,4278
2020-01-07,Tuesday,dinner,14172,10785
2020-01-08,Wednesday,breakfast,14172,7101
2020-01-08,Wednesday,lunch,14172,11740
2020-01-08,Wednesday,snacks,14172,5542
2020-01-08,Wednesday,dinner,14172,11067
2020-01-09,Thursday,breakfast,14172,6922
2020-01-09,Thursday,lunch,14172,10301
2020-01-09,Thursday,snacks,14172,4723
2020-01-09,Thursday,dinner,14172,9450
2020-01-10,Friday,breakfast,14172,6708
2020-01-10,Friday,lunch,14172,11060
2020-01-10,Friday,snacks,14172,6978
2020-01-10,Friday,dinner,14172,10919
2020-01-11,Saturday,breakfast,14172,4631
2020-01-11,Saturday,lunch,14172,7035
2020-01-11,Saturday,snacks,14172,3558
2020-01-11,Saturday,dinner,14172,6442
2020-01-12,Sunday,breakfast,14172,5334
2020-01-12,Sunday,lunch,14172,6117
2020-01-12,Sunday,snacks,14172,3911
2020-01-12,Sunday,dinner,14172,6359
2020-01-13,Monday,breakfast,14172,8141
2020-01-13,Monday,lunch,14172,10567
2020-01-13,Monday,snacks,14172,5905
2020-01-13,Monday,dinner,14172,9708
2020-01-14,Tuesday,breakfast,14172,7785
2020-01-14,Tuesday,lunch,14172,10817
2020-01-14,Tuesday,snacks,14172,4954
2020-01-14,Tuesday,dinner,14172,9002
2020-01-15,Wednesday,breakfast,14172,7517
2020-01-15,Wednesday,lunch,14172,9259
2020-01-15,Wednesday,snacks,14172,6623
2020-01-15,Wednesday,dinner,14172,9087
2020-01-16,Thursday,breakfast,14172,6443
2020-01-16,Thursday,lunch,14172,10279
2020-01-16,Thursday,snacks,14172,4630
2020-01-16,Thursday,dinner,14172,9601
2020-01-17,Friday,breakfast,14172,9164
2020-01-17,Friday,lunch,14172,10088
2020-01-17,Friday,snacks,14172,4287
2020-01-17,Friday,dinner,14172,9709
2020-01-18,Saturday,breakfast,14172,4435
2020-01-18,Saturday,lunch,14172,6157
2020-01-18,Saturday,snacks,14172,4513
2020-01-18,Saturday,dinner,14172,5961
2020-01-19,Sunday,breakfast,14172,4360
2020-01-19,Sunday,lunch,14172,8169
2020-01-19,Sunday,snacks,14172,2371
2020-01-19,Sunday,dinner,14172,6169
2020-01-20,Monday,breakfast,14172,8348
2020-01-20,Monday,lunch,14172,11495
2020-01-20,Monday,snacks,14172,5442
2020-01-20,Monday,dinner,14172,10517
2020-01-21,Tuesday,breakfast,14172,6477
2020-01-21,Tuesday,lunch,14172,11441
2020-01-21,Tuesday,snacks,14172,6996
2020-01-21,Tuesday,dinner,14172,10958
2020-01-22,Wednesday,breakfast,14172,7992
2020-01-22,Wednesday,lunch,14172,10410
2020-01-22,Wednesday,snacks,14172,6597
2020-01-22,Wednesday,dinner,14172,9066
